"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
12065,12065,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12066,12066,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12067,12067,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12069,12069,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12070,12070,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12071,12071,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12072,12072,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12073,12073,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12074,12074,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12075,12075,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12076,12077,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12077,12076,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12078,12078,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12079,12079,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12080,12080,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12081,12081,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12082,12082,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12083,12083,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12084,12084,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12085,12086,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12086,12085,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12087,12087,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12088,12089,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12089,12088,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12090,12090,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12091,12091,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12092,12092,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12093,12093,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12094,12095,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12095,12094,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12096,12096,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12098,12098,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12099,12099,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12100,12100,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12101,12101,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12102,12102,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12103,12104,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12104,12103,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12105,12105,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12106,12107,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12107,12106,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12108,12108,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12109,12109,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12110,12110,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12119,12119,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12113,12113,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12114,12114,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12115,12115,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12116,12116,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12117,12118,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12118,12117,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12120,12120,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12121,12122,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12122,12121,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12123,12123,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12124,12124,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12125,12125,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12126,12126,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12127,12127,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12128,12128,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12129,12129,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12130,12130,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12131,12131,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12132,12132,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12133,12133,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12134,12135,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12135,12134,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12136,12136,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12137,12137,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12138,12139,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12139,12138,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12140,12140,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12141,12141,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12142,12142,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12143,12143,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12144,12144,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12145,12146,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12146,12145,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12147,12148,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12148,12147,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12149,12150,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12150,12149,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12151,12151,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12152,12152,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12154,12153,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12155,12155,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12156,12156,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12157,12157,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12158,12159,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12159,12158,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12160,12160,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12161,12161,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12162,12164,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12163,12162,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12164,12165,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12165,12163,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12166,12166,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12167,12167,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12168,12168,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12169,12170,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12170,12169,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12171,12171,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12172,12172,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12173,12173,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12174,12174,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12175,12175,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12176,12176,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12177,12177,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12179,12179,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
