"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
2134,2134,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2135,2136,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.24",1,"BENIGN"
2136,2135,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",104,"BENIGN"
2137,2137,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",104,"BENIGN"
2138,2138,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2139,2139,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2140,2140,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",104,"BENIGN"
2141,2141,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2142,2142,"BENIGN",502,502,1,0,"1.18","1.18","5.00","0.00","0.57",1,"BENIGN"
2143,2143,"BENIGN",64190,64190,0,1,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2144,2145,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2145,2144,"BENIGN",65046,65046,1,1,"1.74","1.74","5.00","0.00","0.25",105,"BENIGN"
2146,2147,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",105,"BENIGN"
2147,2146,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2148,2148,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2149,2150,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2150,2149,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",105,"BENIGN"
2152,2152,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2153,2153,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2154,2155,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",105,"BENIGN"
2155,2154,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2156,2156,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2157,2157,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",105,"BENIGN"
2158,2158,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.24",1,"BENIGN"
2159,2159,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2160,2160,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",105,"BENIGN"
2161,2161,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
