"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
15813,25814,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.27",1,"NEW"
15814,25816,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.27",1,"NEW"
15815,25815,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.27",2,"NEW"
15816,25817,"BENNING",64190,64190,0,1,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15817,25819,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15818,25818,"BENNING",65046,65046,1,1,"0.44","0.44","844.00","0.00","0.98",284,"NEW"
15819,25820,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15820,25821,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",284,"NEW"
15821,25822,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15822,25824,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.27",1,"NEW"
15823,25823,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",284,"NEW"
15824,25826,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.27",1,"NEW"
15825,25825,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.27",2,"NEW"
15826,25828,"BENNING",509,509,1,0,"0.15","0.15","839.00","0.00","2.27",2,"NEW"
15827,25827,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.27",1,"NEW"
15828,25829,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",284,"NEW"
15829,25831,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",284,"NEW"
15830,25830,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15831,25833,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15832,25832,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15833,25835,"BENNING",64190,64190,1,0,"0.58","0.58","844.00","0.00","0.98",1,"NEW"
15834,25834,"BENNING",65046,65046,1,0,"0.44","0.44","844.00","0.00","0.98",284,"NEW"
15835,25836,"BENNING",502,502,1,0,"0.29","0.29","839.00","0.00","2.27",1,"NEW"
