"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
167,167,"BENIGN",64191,64191,1,0,"4.58","4.58","2.00","0.00","0.12",1,"NEW"
168,168,"BENIGN",65046,65046,1,0,"3.50","3.50","2.00","0.00","0.12",7,"NEW"
169,169,"BENIGN",64190,64190,1,0,"4.67","4.67","2.00","0.00","0.12",1,"NEW"
170,170,"BENIGN",64190,64190,1,0,"4.67","4.67","2.00","0.00","0.12",1,"NEW"
172,172,"BENIGN",64190,64190,1,0,"4.75","4.75","2.00","0.00","0.12",1,"NEW"
171,171,"BENIGN",65048,65048,1,0,"3.67","3.67","2.00","0.00","0.12",8,"NEW"
173,173,"BENIGN",64193,64193,0,1,"4.54","4.54","2.00","0.00","0.13",1,"NEW"
174,174,"BENIGN",65048,65048,1,1,"3.67","3.67","2.00","0.00","0.13",8,"NEW"
175,175,"BENIGN",64194,64194,1,0,"4.62","4.62","2.00","0.00","0.12",1,"NEW"
176,176,"BENIGN",64194,64194,1,0,"4.62","4.62","2.00","0.00","0.12",1,"NEW"
177,178,"BENIGN",64194,64194,1,0,"4.62","4.62","2.00","0.00","0.12",1,"NEW"
178,177,"BENIGN",65047,65047,1,0,"3.54","3.54","2.00","0.00","0.12",8,"NEW"
179,179,"BENIGN",65047,65047,1,0,"3.54","3.54","2.00","0.00","0.12",8,"NEW"
180,180,"BENIGN",502,502,1,0,"1.75","1.75","2.00","0.00","0.33",1,"NEW"
181,181,"BENIGN",509,509,1,0,"1.33","1.33","2.00","0.00","0.33",1,"NEW"
182,182,"BENIGN",502,502,1,0,"1.75","1.75","2.00","0.00","0.33",1,"NEW"
183,183,"BENIGN",509,509,1,0,"1.33","1.33","2.00","0.00","0.33",1,"NEW"
184,184,"BENIGN",65046,65046,1,0,"3.69","3.69","2.00","0.00","0.12",8,"NEW"
185,185,"BENIGN",64190,64190,1,0,"4.85","4.85","2.00","0.00","0.12",1,"NEW"
186,186,"BENIGN",65046,65046,1,0,"3.77","3.77","2.00","0.00","0.12",8,"NEW"
187,187,"BENIGN",64190,64190,1,0,"4.92","4.92","2.00","0.00","0.12",1,"NEW"
188,188,"BENIGN",64190,64190,1,0,"4.92","4.92","2.00","0.00","0.12",1,"NEW"
189,190,"BENIGN",64190,64190,1,0,"4.92","4.92","2.00","0.00","0.12",1,"NEW"
